Tracker: sutrack_active, Config: sutrack_active_fix_t224
Results Directory: /home/nick/code/code.sutrack/SUTrack/results/sutrack_active_sutrack_active_fix_t224
============================================================
Frame 1: FPS=42.25, Avg FPS=42.25, Time=23.67ms
Frame 406: FPS=246.80, Avg FPS=242.04, Time=4.05ms
Frame 407: FPS=245.63, Avg FPS=242.05, Time=4.07ms
Frame 408: FPS=244.64, Avg FPS=242.05, Time=4.09ms
Frame 409: FPS=246.00, Avg FPS=242.06, Time=4.07ms
Frame 410: FPS=245.08, Avg FPS=242.07, Time=4.08ms
Frame 411: FPS=247.17, Avg FPS=242.08, Time=4.05ms
Frame 412: FPS=245.40, Avg FPS=242.09, Time=4.08ms
Frame 413: FPS=247.67, Avg FPS=242.10, Time=4.04ms
Frame 414: FPS=245.53, Avg FPS=242.11, Time=4.07ms
Frame 415: FPS=245.53, Avg FPS=242.12, Time=4.07ms
Frame 416: FPS=248.05, Avg FPS=242.13, Time=4.03ms
Frame 417: FPS=247.61, Avg FPS=242.15, Time=4.04ms
Frame 418: FPS=245.02, Avg FPS=242.15, Time=4.08ms
Frame 419: FPS=244.01, Avg FPS=242.16, Time=4.10ms
Frame 420: FPS=238.77, Avg FPS=242.15, Time=4.19ms
Frame 421: FPS=245.05, Avg FPS=242.16, Time=4.08ms
Frame 422: FPS=245.22, Avg FPS=242.16, Time=4.08ms
Frame 423: FPS=244.82, Avg FPS=242.17, Time=4.08ms
Frame 424: FPS=245.87, Avg FPS=242.18, Time=4.07ms
Frame 425: FPS=247.10, Avg FPS=242.19, Time=4.05ms
Frame 426: FPS=244.39, Avg FPS=242.20, Time=4.09ms
Frame 427: FPS=245.58, Avg FPS=242.20, Time=4.07ms
Frame 428: FPS=243.39, Avg FPS=242.21, Time=4.11ms
Frame 429: FPS=241.18, Avg FPS=242.20, Time=4.15ms
Frame 430: FPS=247.31, Avg FPS=242.22, Time=4.04ms
Frame 431: FPS=243.06, Avg FPS=242.22, Time=4.11ms
Frame 432: FPS=240.83, Avg FPS=242.21, Time=4.15ms
Frame 433: FPS=239.63, Avg FPS=242.21, Time=4.17ms
Frame 434: FPS=241.55, Avg FPS=242.21, Time=4.14ms
Frame 435: FPS=239.59, Avg FPS=242.20, Time=4.17ms
Frame 436: FPS=237.48, Avg FPS=242.19, Time=4.21ms
Frame 437: FPS=240.79, Avg FPS=242.19, Time=4.15ms
Frame 438: FPS=240.82, Avg FPS=242.18, Time=4.15ms
Frame 439: FPS=238.29, Avg FPS=242.17, Time=4.20ms
Frame 440: FPS=245.64, Avg FPS=242.18, Time=4.07ms
Frame 441: FPS=247.67, Avg FPS=242.19, Time=4.04ms
Frame 442: FPS=244.01, Avg FPS=242.20, Time=4.10ms
Frame 443: FPS=244.82, Avg FPS=242.20, Time=4.08ms
Frame 444: FPS=244.41, Avg FPS=242.21, Time=4.09ms
Frame 445: FPS=246.77, Avg FPS=242.22, Time=4.05ms
Frame 446: FPS=245.40, Avg FPS=242.23, Time=4.08ms
Frame 447: FPS=246.64, Avg FPS=242.24, Time=4.05ms
Frame 448: FPS=243.39, Avg FPS=242.24, Time=4.11ms
Frame 449: FPS=242.42, Avg FPS=242.24, Time=4.13ms
Frame 450: FPS=245.53, Avg FPS=242.25, Time=4.07ms
Frame 451: FPS=245.68, Avg FPS=242.25, Time=4.07ms
Frame 452: FPS=244.99, Avg FPS=242.26, Time=4.08ms
Frame 453: FPS=255.13, Avg FPS=242.29, Time=3.92ms
Frame 454: FPS=245.81, Avg FPS=242.29, Time=4.07ms
Frame 455: FPS=245.54, Avg FPS=242.30, Time=4.07ms
Frame 456: FPS=247.85, Avg FPS=242.31, Time=4.03ms
Frame 457: FPS=244.18, Avg FPS=242.32, Time=4.10ms
Frame 458: FPS=250.09, Avg FPS=242.33, Time=4.00ms
Frame 459: FPS=240.93, Avg FPS=242.33, Time=4.15ms
Frame 460: FPS=246.45, Avg FPS=242.34, Time=4.06ms
Frame 461: FPS=245.11, Avg FPS=242.34, Time=4.08ms
Frame 462: FPS=250.41, Avg FPS=242.36, Time=3.99ms
Frame 463: FPS=245.44, Avg FPS=242.37, Time=4.07ms
Frame 464: FPS=248.73, Avg FPS=242.38, Time=4.02ms
Frame 465: FPS=244.34, Avg FPS=242.39, Time=4.09ms
Frame 466: FPS=242.78, Avg FPS=242.39, Time=4.12ms
Frame 467: FPS=245.42, Avg FPS=242.39, Time=4.07ms
Frame 468: FPS=247.16, Avg FPS=242.40, Time=4.05ms
Frame 469: FPS=245.09, Avg FPS=242.41, Time=4.08ms
Frame 470: FPS=245.51, Avg FPS=242.42, Time=4.07ms
Frame 471: FPS=243.53, Avg FPS=242.42, Time=4.11ms
Frame 472: FPS=244.30, Avg FPS=242.42, Time=4.09ms
Frame 473: FPS=244.49, Avg FPS=242.43, Time=4.09ms
Frame 474: FPS=247.19, Avg FPS=242.44, Time=4.05ms
Frame 475: FPS=233.74, Avg FPS=242.42, Time=4.28ms
Frame 476: FPS=241.68, Avg FPS=242.42, Time=4.14ms
Frame 477: FPS=240.22, Avg FPS=242.41, Time=4.16ms
Frame 478: FPS=247.39, Avg FPS=242.42, Time=4.04ms
Frame 479: FPS=243.67, Avg FPS=242.42, Time=4.10ms
Frame 480: FPS=246.10, Avg FPS=242.43, Time=4.06ms
Frame 481: FPS=248.49, Avg FPS=242.44, Time=4.02ms
Frame 482: FPS=245.42, Avg FPS=242.45, Time=4.07ms
Frame 483: FPS=248.64, Avg FPS=242.46, Time=4.02ms
Frame 484: FPS=245.81, Avg FPS=242.47, Time=4.07ms
Frame 485: FPS=247.01, Avg FPS=242.48, Time=4.05ms
Frame 486: FPS=248.54, Avg FPS=242.49, Time=4.02ms
Frame 487: FPS=245.41, Avg FPS=242.50, Time=4.07ms
Frame 488: FPS=242.42, Avg FPS=242.50, Time=4.13ms
Frame 489: FPS=245.01, Avg FPS=242.50, Time=4.08ms
Frame 490: FPS=245.28, Avg FPS=242.51, Time=4.08ms
Frame 491: FPS=247.31, Avg FPS=242.52, Time=4.04ms
Frame 492: FPS=245.68, Avg FPS=242.52, Time=4.07ms
Frame 493: FPS=243.44, Avg FPS=242.52, Time=4.11ms
Frame 494: FPS=245.77, Avg FPS=242.53, Time=4.07ms
Frame 495: FPS=241.94, Avg FPS=242.53, Time=4.13ms
Frame 496: FPS=239.74, Avg FPS=242.52, Time=4.17ms
Frame 497: FPS=244.67, Avg FPS=242.53, Time=4.09ms
Frame 498: FPS=244.32, Avg FPS=242.53, Time=4.09ms
Frame 499: FPS=242.89, Avg FPS=242.53, Time=4.12ms
Frame 500: FPS=241.55, Avg FPS=242.53, Time=4.14ms
Frame 501: FPS=244.11, Avg FPS=242.53, Time=4.10ms
Frame 502: FPS=238.88, Avg FPS=242.53, Time=4.19ms
Frame 503: FPS=244.55, Avg FPS=242.53, Time=4.09ms
Frame 504: FPS=250.02, Avg FPS=242.54, Time=4.00ms
Frame 505: FPS=248.95, Avg FPS=242.56, Time=4.02ms
Frame 506: FPS=243.59, Avg FPS=242.56, Time=4.11ms
Frame 507: FPS=249.08, Avg FPS=242.57, Time=4.01ms
Frame 508: FPS=245.87, Avg FPS=242.58, Time=4.07ms
Frame 509: FPS=246.00, Avg FPS=242.58, Time=4.07ms
Frame 510: FPS=250.18, Avg FPS=242.60, Time=4.00ms
Frame 511: FPS=246.12, Avg FPS=242.61, Time=4.06ms
Frame 512: FPS=249.74, Avg FPS=242.62, Time=4.00ms
Frame 513: FPS=248.95, Avg FPS=242.63, Time=4.02ms
Frame 514: FPS=248.10, Avg FPS=242.64, Time=4.03ms
Frame 515: FPS=247.35, Avg FPS=242.65, Time=4.04ms
Frame 516: FPS=251.86, Avg FPS=242.67, Time=3.97ms
Frame 517: FPS=248.70, Avg FPS=242.68, Time=4.02ms
Frame 518: FPS=247.19, Avg FPS=242.69, Time=4.05ms
Frame 519: FPS=241.15, Avg FPS=242.69, Time=4.15ms
Frame 520: FPS=244.69, Avg FPS=242.69, Time=4.09ms
Frame 521: FPS=247.13, Avg FPS=242.70, Time=4.05ms
Frame 522: FPS=249.16, Avg FPS=242.71, Time=4.01ms
Frame 523: FPS=246.12, Avg FPS=242.72, Time=4.06ms
Frame 524: FPS=248.33, Avg FPS=242.73, Time=4.03ms
Frame 525: FPS=247.61, Avg FPS=242.74, Time=4.04ms
Frame 526: FPS=250.71, Avg FPS=242.75, Time=3.99ms
Frame 527: FPS=251.40, Avg FPS=242.77, Time=3.98ms
Frame 528: FPS=250.21, Avg FPS=242.78, Time=4.00ms
Frame 529: FPS=245.45, Avg FPS=242.78, Time=4.07ms
Frame 530: FPS=245.15, Avg FPS=242.79, Time=4.08ms
Frame 531: FPS=251.34, Avg FPS=242.80, Time=3.98ms
Frame 532: FPS=245.78, Avg FPS=242.81, Time=4.07ms
Frame 533: FPS=243.32, Avg FPS=242.81, Time=4.11ms
Frame 534: FPS=241.19, Avg FPS=242.81, Time=4.15ms
Frame 535: FPS=246.69, Avg FPS=242.82, Time=4.05ms
Frame 536: FPS=247.80, Avg FPS=242.82, Time=4.04ms
Frame 537: FPS=248.01, Avg FPS=242.83, Time=4.03ms
Frame 538: FPS=246.51, Avg FPS=242.84, Time=4.06ms
Frame 539: FPS=240.86, Avg FPS=242.84, Time=4.15ms
Frame 540: FPS=248.80, Avg FPS=242.85, Time=4.02ms
Frame 541: FPS=247.20, Avg FPS=242.86, Time=4.05ms
Frame 542: FPS=247.61, Avg FPS=242.86, Time=4.04ms
Frame 543: FPS=248.26, Avg FPS=242.87, Time=4.03ms
Frame 544: FPS=249.07, Avg FPS=242.88, Time=4.01ms
Frame 545: FPS=248.29, Avg FPS=242.89, Time=4.03ms
Frame 546: FPS=246.30, Avg FPS=242.90, Time=4.06ms
Frame 547: FPS=240.17, Avg FPS=242.90, Time=4.16ms
Frame 548: FPS=239.80, Avg FPS=242.89, Time=4.17ms
Frame 549: FPS=243.98, Avg FPS=242.89, Time=4.10ms
Frame 550: FPS=237.03, Avg FPS=242.88, Time=4.22ms
Frame 551: FPS=239.39, Avg FPS=242.87, Time=4.18ms
Frame 552: FPS=241.76, Avg FPS=242.87, Time=4.14ms
Frame 553: FPS=245.04, Avg FPS=242.88, Time=4.08ms
Frame 554: FPS=242.74, Avg FPS=242.88, Time=4.12ms
Frame 555: FPS=245.99, Avg FPS=242.88, Time=4.07ms
Frame 556: FPS=245.24, Avg FPS=242.89, Time=4.08ms
Frame 557: FPS=240.57, Avg FPS=242.88, Time=4.16ms
Frame 558: FPS=243.63, Avg FPS=242.88, Time=4.10ms
Frame 559: FPS=241.59, Avg FPS=242.88, Time=4.14ms
Frame 560: FPS=240.62, Avg FPS=242.88, Time=4.16ms
Frame 561: FPS=242.96, Avg FPS=242.88, Time=4.12ms
Frame 562: FPS=240.22, Avg FPS=242.87, Time=4.16ms
Frame 563: FPS=243.39, Avg FPS=242.87, Time=4.11ms
Frame 564: FPS=239.54, Avg FPS=242.87, Time=4.17ms
Frame 565: FPS=247.63, Avg FPS=242.88, Time=4.04ms
Frame 566: FPS=246.10, Avg FPS=242.88, Time=4.06ms
Frame 567: FPS=247.88, Avg FPS=242.89, Time=4.03ms
Frame 568: FPS=243.35, Avg FPS=242.89, Time=4.11ms
Frame 569: FPS=246.09, Avg FPS=242.90, Time=4.06ms
Frame 570: FPS=245.81, Avg FPS=242.90, Time=4.07ms
Frame 571: FPS=240.69, Avg FPS=242.90, Time=4.15ms
Frame 572: FPS=239.84, Avg FPS=242.89, Time=4.17ms
Frame 573: FPS=200.62, Avg FPS=242.80, Time=4.98ms
Frame 574: FPS=224.73, Avg FPS=242.77, Time=4.45ms
Frame 575: FPS=228.88, Avg FPS=242.74, Time=4.37ms
Frame 576: FPS=241.15, Avg FPS=242.74, Time=4.15ms
Frame 577: FPS=246.77, Avg FPS=242.75, Time=4.05ms
Frame 578: FPS=236.42, Avg FPS=242.74, Time=4.23ms
Frame 579: FPS=240.53, Avg FPS=242.73, Time=4.16ms
Frame 580: FPS=245.68, Avg FPS=242.74, Time=4.07ms
Frame 581: FPS=239.66, Avg FPS=242.73, Time=4.17ms
Frame 582: FPS=244.25, Avg FPS=242.73, Time=4.09ms
Frame 583: FPS=246.09, Avg FPS=242.74, Time=4.06ms
Frame 584: FPS=243.56, Avg FPS=242.74, Time=4.11ms
Frame 585: FPS=244.07, Avg FPS=242.74, Time=4.10ms
Frame 586: FPS=244.52, Avg FPS=242.75, Time=4.09ms
Frame 587: FPS=245.97, Avg FPS=242.75, Time=4.07ms
Frame 588: FPS=242.92, Avg FPS=242.75, Time=4.12ms
Frame 589: FPS=230.23, Avg FPS=242.73, Time=4.34ms
Frame 590: FPS=238.83, Avg FPS=242.72, Time=4.19ms
Frame 591: FPS=241.68, Avg FPS=242.72, Time=4.14ms
Frame 592: FPS=242.21, Avg FPS=242.72, Time=4.13ms
Frame 593: FPS=244.74, Avg FPS=242.72, Time=4.09ms
Frame 594: FPS=244.68, Avg FPS=242.73, Time=4.09ms
Frame 595: FPS=242.73, Avg FPS=242.73, Time=4.12ms
Frame 596: FPS=241.48, Avg FPS=242.72, Time=4.14ms
Frame 597: FPS=243.74, Avg FPS=242.73, Time=4.10ms
Frame 598: FPS=244.69, Avg FPS=242.73, Time=4.09ms
Frame 599: FPS=241.37, Avg FPS=242.73, Time=4.14ms
Frame 600: FPS=247.44, Avg FPS=242.74, Time=4.04ms
Frame 601: FPS=238.79, Avg FPS=242.73, Time=4.19ms
Frame 602: FPS=240.71, Avg FPS=242.72, Time=4.15ms
Frame 603: FPS=245.78, Avg FPS=242.73, Time=4.07ms
Frame 604: FPS=238.86, Avg FPS=242.72, Time=4.19ms
Frame 605: FPS=240.53, Avg FPS=242.72, Time=4.16ms
Frame 606: FPS=241.26, Avg FPS=242.72, Time=4.14ms
Frame 607: FPS=231.41, Avg FPS=242.70, Time=4.32ms
Frame 608: FPS=237.29, Avg FPS=242.69, Time=4.21ms
Frame 609: FPS=243.90, Avg FPS=242.69, Time=4.10ms
Frame 610: FPS=247.33, Avg FPS=242.70, Time=4.04ms
Frame 611: FPS=243.43, Avg FPS=242.70, Time=4.11ms
Frame 612: FPS=246.91, Avg FPS=242.71, Time=4.05ms
Frame 613: FPS=243.78, Avg FPS=242.71, Time=4.10ms
Frame 614: FPS=242.82, Avg FPS=242.71, Time=4.12ms
Frame 615: FPS=242.46, Avg FPS=242.71, Time=4.12ms
Frame 616: FPS=248.77, Avg FPS=242.72, Time=4.02ms
Frame 617: FPS=251.17, Avg FPS=242.73, Time=3.98ms
Frame 618: FPS=248.05, Avg FPS=242.74, Time=4.03ms
Frame 619: FPS=248.70, Avg FPS=242.75, Time=4.02ms
Frame 620: FPS=249.16, Avg FPS=242.76, Time=4.01ms
Frame 621: FPS=246.32, Avg FPS=242.76, Time=4.06ms
Frame 622: FPS=251.01, Avg FPS=242.78, Time=3.98ms
Frame 623: FPS=249.47, Avg FPS=242.79, Time=4.01ms
Frame 624: FPS=243.70, Avg FPS=242.79, Time=4.10ms
Frame 625: FPS=237.18, Avg FPS=242.78, Time=4.22ms
Frame 626: FPS=248.27, Avg FPS=242.79, Time=4.03ms
Frame 627: FPS=241.08, Avg FPS=242.79, Time=4.15ms
Frame 628: FPS=234.92, Avg FPS=242.77, Time=4.26ms
Frame 629: FPS=251.91, Avg FPS=242.79, Time=3.97ms
Frame 630: FPS=251.47, Avg FPS=242.80, Time=3.98ms
Frame 631: FPS=241.90, Avg FPS=242.80, Time=4.13ms
Frame 632: FPS=248.92, Avg FPS=242.81, Time=4.02ms
Frame 633: FPS=245.17, Avg FPS=242.81, Time=4.08ms
Frame 634: FPS=249.07, Avg FPS=242.82, Time=4.01ms
Frame 635: FPS=247.39, Avg FPS=242.83, Time=4.04ms
Frame 636: FPS=249.26, Avg FPS=242.84, Time=4.01ms
Frame 637: FPS=236.47, Avg FPS=242.83, Time=4.23ms
Frame 638: FPS=246.85, Avg FPS=242.83, Time=4.05ms
Frame 639: FPS=237.76, Avg FPS=242.83, Time=4.21ms
Frame 640: FPS=244.20, Avg FPS=242.83, Time=4.10ms
Frame 641: FPS=247.64, Avg FPS=242.84, Time=4.04ms
Frame 642: FPS=240.80, Avg FPS=242.83, Time=4.15ms
Frame 643: FPS=239.62, Avg FPS=242.83, Time=4.17ms
Frame 644: FPS=244.38, Avg FPS=242.83, Time=4.09ms
Frame 645: FPS=245.44, Avg FPS=242.83, Time=4.07ms
Frame 646: FPS=245.05, Avg FPS=242.84, Time=4.08ms
Frame 647: FPS=244.24, Avg FPS=242.84, Time=4.09ms
Frame 648: FPS=239.46, Avg FPS=242.83, Time=4.18ms
Frame 649: FPS=237.87, Avg FPS=242.83, Time=4.20ms
Frame 650: FPS=244.64, Avg FPS=242.83, Time=4.09ms
Frame 651: FPS=245.64, Avg FPS=242.83, Time=4.07ms
Frame 652: FPS=239.74, Avg FPS=242.83, Time=4.17ms
Frame 653: FPS=235.34, Avg FPS=242.82, Time=4.25ms
Frame 654: FPS=241.15, Avg FPS=242.81, Time=4.15ms
Frame 655: FPS=239.06, Avg FPS=242.81, Time=4.18ms
Frame 656: FPS=238.96, Avg FPS=242.80, Time=4.18ms
Frame 657: FPS=243.27, Avg FPS=242.80, Time=4.11ms
Frame 658: FPS=246.58, Avg FPS=242.81, Time=4.06ms
Frame 659: FPS=244.42, Avg FPS=242.81, Time=4.09ms
Frame 660: FPS=240.13, Avg FPS=242.81, Time=4.16ms
Frame 661: FPS=242.46, Avg FPS=242.81, Time=4.12ms
Frame 662: FPS=245.73, Avg FPS=242.81, Time=4.07ms
Frame 663: FPS=248.24, Avg FPS=242.82, Time=4.03ms
Frame 664: FPS=243.95, Avg FPS=242.82, Time=4.10ms
Frame 665: FPS=246.25, Avg FPS=242.83, Time=4.06ms
Frame 666: FPS=241.93, Avg FPS=242.82, Time=4.13ms
Frame 667: FPS=241.86, Avg FPS=242.82, Time=4.13ms
Frame 668: FPS=244.68, Avg FPS=242.83, Time=4.09ms
Frame 669: FPS=240.86, Avg FPS=242.82, Time=4.15ms
Frame 670: FPS=242.61, Avg FPS=242.82, Time=4.12ms
Frame 671: FPS=242.26, Avg FPS=242.82, Time=4.13ms
Frame 672: FPS=243.76, Avg FPS=242.82, Time=4.10ms
Frame 673: FPS=244.48, Avg FPS=242.83, Time=4.09ms
Frame 674: FPS=243.29, Avg FPS=242.83, Time=4.11ms
Frame 675: FPS=247.13, Avg FPS=242.83, Time=4.05ms
Frame 676: FPS=244.20, Avg FPS=242.83, Time=4.10ms
Frame 677: FPS=244.20, Avg FPS=242.84, Time=4.10ms
Frame 678: FPS=243.84, Avg FPS=242.84, Time=4.10ms
Frame 679: FPS=238.33, Avg FPS=242.83, Time=4.20ms
Frame 680: FPS=239.91, Avg FPS=242.83, Time=4.17ms
Frame 681: FPS=244.52, Avg FPS=242.83, Time=4.09ms
Frame 682: FPS=235.05, Avg FPS=242.82, Time=4.25ms
Frame 683: FPS=244.00, Avg FPS=242.82, Time=4.10ms
Frame 684: FPS=242.52, Avg FPS=242.82, Time=4.12ms
Frame 685: FPS=234.65, Avg FPS=242.81, Time=4.26ms
Frame 686: FPS=240.71, Avg FPS=242.80, Time=4.15ms
Frame 687: FPS=243.78, Avg FPS=242.80, Time=4.10ms
Frame 688: FPS=238.00, Avg FPS=242.80, Time=4.20ms
Frame 689: FPS=238.99, Avg FPS=242.79, Time=4.18ms
Frame 690: FPS=242.66, Avg FPS=242.79, Time=4.12ms
Frame 691: FPS=241.86, Avg FPS=242.79, Time=4.13ms
Frame 692: FPS=242.68, Avg FPS=242.79, Time=4.12ms
Frame 693: FPS=242.88, Avg FPS=242.79, Time=4.12ms
Frame 694: FPS=239.85, Avg FPS=242.79, Time=4.17ms
Frame 695: FPS=241.12, Avg FPS=242.78, Time=4.15ms
Frame 696: FPS=235.25, Avg FPS=242.77, Time=4.25ms
Frame 697: FPS=239.13, Avg FPS=242.77, Time=4.18ms
Frame 698: FPS=243.66, Avg FPS=242.77, Time=4.10ms
Frame 699: FPS=244.44, Avg FPS=242.77, Time=4.09ms
Frame 700: FPS=241.64, Avg FPS=242.77, Time=4.14ms
Frame 701: FPS=239.33, Avg FPS=242.76, Time=4.18ms
Frame 702: FPS=242.67, Avg FPS=242.76, Time=4.12ms
Frame 703: FPS=242.05, Avg FPS=242.76, Time=4.13ms
Frame 704: FPS=238.19, Avg FPS=242.76, Time=4.20ms
Frame 705: FPS=247.41, Avg FPS=242.76, Time=4.04ms
Frame 706: FPS=242.49, Avg FPS=242.76, Time=4.12ms
Frame 707: FPS=237.60, Avg FPS=242.75, Time=4.21ms
Frame 708: FPS=236.81, Avg FPS=242.75, Time=4.22ms
Frame 709: FPS=240.02, Avg FPS=242.74, Time=4.17ms
Frame 710: FPS=243.80, Avg FPS=242.74, Time=4.10ms
Frame 711: FPS=240.98, Avg FPS=242.74, Time=4.15ms
Frame 712: FPS=241.44, Avg FPS=242.74, Time=4.14ms
Frame 713: FPS=242.47, Avg FPS=242.74, Time=4.12ms
Frame 714: FPS=238.62, Avg FPS=242.73, Time=4.19ms
Frame 715: FPS=241.94, Avg FPS=242.73, Time=4.13ms
Frame 716: FPS=237.91, Avg FPS=242.73, Time=4.20ms
Frame 717: FPS=245.19, Avg FPS=242.73, Time=4.08ms
Frame 718: FPS=244.15, Avg FPS=242.73, Time=4.10ms
Frame 719: FPS=244.82, Avg FPS=242.73, Time=4.08ms
Frame 720: FPS=239.31, Avg FPS=242.73, Time=4.18ms
Frame 721: FPS=248.45, Avg FPS=242.74, Time=4.02ms
Frame 722: FPS=247.66, Avg FPS=242.74, Time=4.04ms
Frame 723: FPS=242.25, Avg FPS=242.74, Time=4.13ms
Frame 724: FPS=240.87, Avg FPS=242.74, Time=4.15ms
Frame 725: FPS=241.11, Avg FPS=242.74, Time=4.15ms
Frame 726: FPS=242.54, Avg FPS=242.74, Time=4.12ms
Frame 727: FPS=242.57, Avg FPS=242.74, Time=4.12ms
Frame 728: FPS=246.17, Avg FPS=242.74, Time=4.06ms
Frame 729: FPS=247.44, Avg FPS=242.75, Time=4.04ms
Frame 730: FPS=239.85, Avg FPS=242.74, Time=4.17ms
Frame 731: FPS=244.99, Avg FPS=242.75, Time=4.08ms
Frame 732: FPS=246.20, Avg FPS=242.75, Time=4.06ms
Frame 733: FPS=245.14, Avg FPS=242.75, Time=4.08ms
Frame 734: FPS=245.96, Avg FPS=242.76, Time=4.07ms
Frame 735: FPS=245.01, Avg FPS=242.76, Time=4.08ms
Frame 736: FPS=244.37, Avg FPS=242.76, Time=4.09ms
Frame 737: FPS=244.15, Avg FPS=242.77, Time=4.10ms
Frame 738: FPS=245.94, Avg FPS=242.77, Time=4.07ms
Frame 739: FPS=247.01, Avg FPS=242.78, Time=4.05ms
Frame 740: FPS=238.10, Avg FPS=242.77, Time=4.20ms
Frame 741: FPS=238.62, Avg FPS=242.76, Time=4.19ms
Frame 742: FPS=238.88, Avg FPS=242.76, Time=4.19ms
Frame 743: FPS=241.83, Avg FPS=242.76, Time=4.14ms
Frame 744: FPS=242.22, Avg FPS=242.76, Time=4.13ms
Frame 745: FPS=241.26, Avg FPS=242.75, Time=4.14ms
Frame 746: FPS=239.25, Avg FPS=242.75, Time=4.18ms
Frame 747: FPS=240.58, Avg FPS=242.75, Time=4.16ms
Frame 748: FPS=237.40, Avg FPS=242.74, Time=4.21ms
Frame 749: FPS=241.59, Avg FPS=242.74, Time=4.14ms
Frame 750: FPS=239.28, Avg FPS=242.73, Time=4.18ms
Frame 751: FPS=242.91, Avg FPS=242.73, Time=4.12ms
Frame 752: FPS=237.40, Avg FPS=242.73, Time=4.21ms
Frame 753: FPS=239.66, Avg FPS=242.72, Time=4.17ms
Frame 754: FPS=250.60, Avg FPS=242.73, Time=3.99ms
Frame 755: FPS=249.93, Avg FPS=242.74, Time=4.00ms
Frame 756: FPS=240.03, Avg FPS=242.74, Time=4.17ms
Frame 757: FPS=240.11, Avg FPS=242.73, Time=4.16ms
Frame 758: FPS=241.97, Avg FPS=242.73, Time=4.13ms
Frame 759: FPS=235.15, Avg FPS=242.72, Time=4.25ms
Frame 760: FPS=248.23, Avg FPS=242.73, Time=4.03ms
Frame 761: FPS=248.01, Avg FPS=242.74, Time=4.03ms
Frame 762: FPS=241.68, Avg FPS=242.74, Time=4.14ms
Frame 763: FPS=243.25, Avg FPS=242.74, Time=4.11ms
Frame 764: FPS=243.54, Avg FPS=242.74, Time=4.11ms
Frame 765: FPS=238.96, Avg FPS=242.73, Time=4.18ms
Frame 766: FPS=240.25, Avg FPS=242.73, Time=4.16ms
Frame 767: FPS=244.24, Avg FPS=242.73, Time=4.09ms
Frame 768: FPS=242.91, Avg FPS=242.73, Time=4.12ms
Frame 769: FPS=241.05, Avg FPS=242.73, Time=4.15ms
Frame 770: FPS=237.58, Avg FPS=242.72, Time=4.21ms
Frame 771: FPS=241.73, Avg FPS=242.72, Time=4.14ms
Frame 772: FPS=242.61, Avg FPS=242.72, Time=4.12ms
Frame 773: FPS=241.79, Avg FPS=242.72, Time=4.14ms
Frame 774: FPS=243.91, Avg FPS=242.72, Time=4.10ms
Frame 775: FPS=240.06, Avg FPS=242.72, Time=4.17ms
Frame 776: FPS=235.67, Avg FPS=242.71, Time=4.24ms
Frame 777: FPS=245.27, Avg FPS=242.71, Time=4.08ms
Frame 778: FPS=247.77, Avg FPS=242.72, Time=4.04ms
Frame 779: FPS=242.52, Avg FPS=242.72, Time=4.12ms
Frame 780: FPS=245.81, Avg FPS=242.72, Time=4.07ms
Frame 781: FPS=242.57, Avg FPS=242.72, Time=4.12ms
Frame 782: FPS=245.02, Avg FPS=242.72, Time=4.08ms
Frame 783: FPS=246.72, Avg FPS=242.73, Time=4.05ms
Frame 784: FPS=246.69, Avg FPS=242.73, Time=4.05ms
Frame 785: FPS=244.59, Avg FPS=242.74, Time=4.09ms
Frame 786: FPS=245.94, Avg FPS=242.74, Time=4.07ms
Frame 787: FPS=246.80, Avg FPS=242.75, Time=4.05ms
Frame 788: FPS=239.11, Avg FPS=242.74, Time=4.18ms
Frame 789: FPS=243.57, Avg FPS=242.74, Time=4.11ms
Frame 790: FPS=249.16, Avg FPS=242.75, Time=4.01ms
Frame 791: FPS=242.89, Avg FPS=242.75, Time=4.12ms
Frame 792: FPS=243.13, Avg FPS=242.75, Time=4.11ms
Frame 793: FPS=241.54, Avg FPS=242.75, Time=4.14ms
Frame 794: FPS=242.94, Avg FPS=242.75, Time=4.12ms
Frame 795: FPS=237.92, Avg FPS=242.74, Time=4.20ms
Frame 796: FPS=242.28, Avg FPS=242.74, Time=4.13ms
Frame 797: FPS=240.90, Avg FPS=242.74, Time=4.15ms
Frame 798: FPS=241.91, Avg FPS=242.74, Time=4.13ms
Frame 799: FPS=244.11, Avg FPS=242.74, Time=4.10ms
Frame 800: FPS=248.95, Avg FPS=242.75, Time=4.02ms
Frame 801: FPS=237.22, Avg FPS=242.74, Time=4.22ms
Frame 802: FPS=242.36, Avg FPS=242.74, Time=4.13ms
Frame 803: FPS=240.97, Avg FPS=242.74, Time=4.15ms
Frame 804: FPS=239.73, Avg FPS=242.74, Time=4.17ms
Frame 805: FPS=245.07, Avg FPS=242.74, Time=4.08ms
Frame 806: FPS=250.05, Avg FPS=242.75, Time=4.00ms
Frame 807: FPS=243.23, Avg FPS=242.75, Time=4.11ms
Frame 808: FPS=249.33, Avg FPS=242.76, Time=4.01ms
Frame 809: FPS=246.12, Avg FPS=242.76, Time=4.06ms
Frame 810: FPS=243.68, Avg FPS=242.76, Time=4.10ms
Frame 811: FPS=246.36, Avg FPS=242.76, Time=4.06ms
Frame 812: FPS=243.13, Avg FPS=242.77, Time=4.11ms
Frame 813: FPS=241.32, Avg FPS=242.76, Time=4.14ms
