Tracker: sutrack_MFE, Config: sutrack_mfe_t224
Results Directory: /home/nick/code/code.sutrack/SUTrack/results/sutrack_MFE_sutrack_mfe_t224
============================================================
Frame 1: FPS=28.51, Avg FPS=28.51, Time=35.07ms
Frame 406: FPS=200.62, Avg FPS=196.41, Time=4.98ms
Frame 407: FPS=201.17, Avg FPS=196.42, Time=4.97ms
Frame 408: FPS=202.49, Avg FPS=196.43, Time=4.94ms
Frame 409: FPS=203.03, Avg FPS=196.45, Time=4.93ms
Frame 410: FPS=201.74, Avg FPS=196.46, Time=4.96ms
Frame 411: FPS=203.44, Avg FPS=196.48, Time=4.92ms
Frame 412: FPS=202.69, Avg FPS=196.49, Time=4.93ms
Frame 413: FPS=201.32, Avg FPS=196.51, Time=4.97ms
Frame 414: FPS=201.45, Avg FPS=196.52, Time=4.96ms
Frame 415: FPS=200.99, Avg FPS=196.53, Time=4.98ms
Frame 416: FPS=202.02, Avg FPS=196.54, Time=4.95ms
Frame 417: FPS=200.21, Avg FPS=196.55, Time=4.99ms
Frame 418: FPS=199.06, Avg FPS=196.55, Time=5.02ms
Frame 419: FPS=202.39, Avg FPS=196.57, Time=4.94ms
Frame 420: FPS=202.08, Avg FPS=196.58, Time=4.95ms
Frame 421: FPS=201.81, Avg FPS=196.59, Time=4.96ms
Frame 422: FPS=200.69, Avg FPS=196.60, Time=4.98ms
Frame 423: FPS=201.50, Avg FPS=196.61, Time=4.96ms
Frame 424: FPS=200.43, Avg FPS=196.62, Time=4.99ms
Frame 425: FPS=199.80, Avg FPS=196.63, Time=5.00ms
Frame 426: FPS=201.19, Avg FPS=196.64, Time=4.97ms
Frame 427: FPS=202.48, Avg FPS=196.65, Time=4.94ms
Frame 428: FPS=202.14, Avg FPS=196.67, Time=4.95ms
Frame 429: FPS=203.50, Avg FPS=196.68, Time=4.91ms
Frame 430: FPS=200.15, Avg FPS=196.69, Time=5.00ms
Frame 431: FPS=200.80, Avg FPS=196.70, Time=4.98ms
Frame 432: FPS=201.59, Avg FPS=196.71, Time=4.96ms
Frame 433: FPS=198.27, Avg FPS=196.71, Time=5.04ms
Frame 434: FPS=201.13, Avg FPS=196.72, Time=4.97ms
Frame 435: FPS=201.21, Avg FPS=196.73, Time=4.97ms
Frame 436: FPS=204.26, Avg FPS=196.75, Time=4.90ms
Frame 437: FPS=202.05, Avg FPS=196.76, Time=4.95ms
Frame 438: FPS=198.75, Avg FPS=196.77, Time=5.03ms
Frame 439: FPS=202.03, Avg FPS=196.78, Time=4.95ms
Frame 440: FPS=199.82, Avg FPS=196.79, Time=5.00ms
Frame 441: FPS=200.81, Avg FPS=196.79, Time=4.98ms
Frame 442: FPS=201.75, Avg FPS=196.81, Time=4.96ms
Frame 443: FPS=201.20, Avg FPS=196.81, Time=4.97ms
Frame 444: FPS=193.41, Avg FPS=196.81, Time=5.17ms
Frame 445: FPS=199.15, Avg FPS=196.81, Time=5.02ms
Frame 446: FPS=199.80, Avg FPS=196.82, Time=5.01ms
Frame 447: FPS=201.23, Avg FPS=196.83, Time=4.97ms
Frame 448: FPS=196.85, Avg FPS=196.83, Time=5.08ms
Frame 449: FPS=200.51, Avg FPS=196.84, Time=4.99ms
Frame 450: FPS=202.49, Avg FPS=196.85, Time=4.94ms
Frame 451: FPS=200.33, Avg FPS=196.86, Time=4.99ms
Frame 452: FPS=199.56, Avg FPS=196.86, Time=5.01ms
Frame 453: FPS=199.23, Avg FPS=196.87, Time=5.02ms
Frame 454: FPS=200.91, Avg FPS=196.88, Time=4.98ms
Frame 455: FPS=199.01, Avg FPS=196.88, Time=5.02ms
Frame 456: FPS=201.16, Avg FPS=196.89, Time=4.97ms
Frame 457: FPS=200.17, Avg FPS=196.90, Time=5.00ms
Frame 458: FPS=203.21, Avg FPS=196.91, Time=4.92ms
Frame 459: FPS=202.26, Avg FPS=196.92, Time=4.94ms
Frame 460: FPS=204.32, Avg FPS=196.94, Time=4.89ms
Frame 461: FPS=202.62, Avg FPS=196.95, Time=4.94ms
Frame 462: FPS=200.80, Avg FPS=196.96, Time=4.98ms
Frame 463: FPS=203.05, Avg FPS=196.97, Time=4.92ms
Frame 464: FPS=203.93, Avg FPS=196.98, Time=4.90ms
Frame 465: FPS=201.39, Avg FPS=196.99, Time=4.97ms
Frame 466: FPS=203.67, Avg FPS=197.01, Time=4.91ms
Frame 467: FPS=199.80, Avg FPS=197.01, Time=5.01ms
Frame 468: FPS=202.50, Avg FPS=197.03, Time=4.94ms
Frame 469: FPS=208.69, Avg FPS=197.05, Time=4.79ms
Frame 470: FPS=203.71, Avg FPS=197.06, Time=4.91ms
Frame 471: FPS=202.11, Avg FPS=197.07, Time=4.95ms
Frame 472: FPS=201.53, Avg FPS=197.08, Time=4.96ms
Frame 473: FPS=200.11, Avg FPS=197.09, Time=5.00ms
Frame 474: FPS=199.84, Avg FPS=197.09, Time=5.00ms
Frame 475: FPS=200.66, Avg FPS=197.10, Time=4.98ms
Frame 476: FPS=203.23, Avg FPS=197.11, Time=4.92ms
Frame 477: FPS=201.80, Avg FPS=197.12, Time=4.96ms
Frame 478: FPS=201.75, Avg FPS=197.13, Time=4.96ms
Frame 479: FPS=201.93, Avg FPS=197.14, Time=4.95ms
Frame 480: FPS=200.71, Avg FPS=197.15, Time=4.98ms
Frame 481: FPS=202.83, Avg FPS=197.16, Time=4.93ms
Frame 482: FPS=202.25, Avg FPS=197.17, Time=4.94ms
Frame 483: FPS=200.48, Avg FPS=197.18, Time=4.99ms
Frame 484: FPS=202.68, Avg FPS=197.19, Time=4.93ms
Frame 485: FPS=198.25, Avg FPS=197.19, Time=5.04ms
Frame 486: FPS=201.03, Avg FPS=197.20, Time=4.97ms
Frame 487: FPS=197.84, Avg FPS=197.20, Time=5.05ms
Frame 488: FPS=202.23, Avg FPS=197.21, Time=4.94ms
Frame 489: FPS=200.88, Avg FPS=197.22, Time=4.98ms
Frame 490: FPS=202.49, Avg FPS=197.23, Time=4.94ms
Frame 491: FPS=201.67, Avg FPS=197.24, Time=4.96ms
Frame 492: FPS=202.28, Avg FPS=197.25, Time=4.94ms
Frame 493: FPS=200.92, Avg FPS=197.25, Time=4.98ms
Frame 494: FPS=200.59, Avg FPS=197.26, Time=4.99ms
Frame 495: FPS=200.45, Avg FPS=197.27, Time=4.99ms
Frame 496: FPS=201.48, Avg FPS=197.28, Time=4.96ms
Frame 497: FPS=203.35, Avg FPS=197.29, Time=4.92ms
Frame 498: FPS=202.02, Avg FPS=197.30, Time=4.95ms
Frame 499: FPS=196.78, Avg FPS=197.30, Time=5.08ms
Frame 500: FPS=198.91, Avg FPS=197.30, Time=5.03ms
Frame 501: FPS=201.07, Avg FPS=197.31, Time=4.97ms
Frame 502: FPS=202.13, Avg FPS=197.32, Time=4.95ms
Frame 503: FPS=199.76, Avg FPS=197.32, Time=5.01ms
Frame 504: FPS=201.68, Avg FPS=197.33, Time=4.96ms
Frame 505: FPS=200.32, Avg FPS=197.34, Time=4.99ms
Frame 506: FPS=202.71, Avg FPS=197.35, Time=4.93ms
Frame 507: FPS=203.40, Avg FPS=197.36, Time=4.92ms
Frame 508: FPS=200.36, Avg FPS=197.36, Time=4.99ms
Frame 509: FPS=201.91, Avg FPS=197.37, Time=4.95ms
Frame 510: FPS=199.73, Avg FPS=197.38, Time=5.01ms
Frame 511: FPS=202.01, Avg FPS=197.39, Time=4.95ms
Frame 512: FPS=200.49, Avg FPS=197.39, Time=4.99ms
Frame 513: FPS=201.40, Avg FPS=197.40, Time=4.97ms
Frame 514: FPS=204.54, Avg FPS=197.41, Time=4.89ms
Frame 515: FPS=202.43, Avg FPS=197.42, Time=4.94ms
Frame 516: FPS=201.05, Avg FPS=197.43, Time=4.97ms
Frame 517: FPS=202.65, Avg FPS=197.44, Time=4.93ms
Frame 518: FPS=203.35, Avg FPS=197.45, Time=4.92ms
Frame 519: FPS=205.06, Avg FPS=197.46, Time=4.88ms
Frame 520: FPS=201.95, Avg FPS=197.47, Time=4.95ms
Frame 521: FPS=202.30, Avg FPS=197.48, Time=4.94ms
Frame 522: FPS=201.24, Avg FPS=197.49, Time=4.97ms
Frame 523: FPS=200.73, Avg FPS=197.49, Time=4.98ms
Frame 524: FPS=202.90, Avg FPS=197.50, Time=4.93ms
Frame 525: FPS=199.66, Avg FPS=197.51, Time=5.01ms
Frame 526: FPS=202.08, Avg FPS=197.52, Time=4.95ms
Frame 527: FPS=201.23, Avg FPS=197.52, Time=4.97ms
Frame 528: FPS=201.99, Avg FPS=197.53, Time=4.95ms
Frame 529: FPS=202.98, Avg FPS=197.54, Time=4.93ms
Frame 530: FPS=200.43, Avg FPS=197.55, Time=4.99ms
Frame 531: FPS=203.81, Avg FPS=197.56, Time=4.91ms
Frame 532: FPS=201.46, Avg FPS=197.57, Time=4.96ms
Frame 533: FPS=203.16, Avg FPS=197.58, Time=4.92ms
Frame 534: FPS=205.51, Avg FPS=197.59, Time=4.87ms
Frame 535: FPS=194.40, Avg FPS=197.58, Time=5.14ms
Frame 536: FPS=197.21, Avg FPS=197.58, Time=5.07ms
Frame 537: FPS=199.58, Avg FPS=197.59, Time=5.01ms
Frame 538: FPS=200.23, Avg FPS=197.59, Time=4.99ms
Frame 539: FPS=200.72, Avg FPS=197.60, Time=4.98ms
Frame 540: FPS=202.19, Avg FPS=197.61, Time=4.95ms
Frame 541: FPS=200.92, Avg FPS=197.61, Time=4.98ms
Frame 542: FPS=199.43, Avg FPS=197.62, Time=5.01ms
Frame 543: FPS=200.45, Avg FPS=197.62, Time=4.99ms
Frame 544: FPS=201.90, Avg FPS=197.63, Time=4.95ms
Frame 545: FPS=200.61, Avg FPS=197.63, Time=4.98ms
Frame 546: FPS=198.94, Avg FPS=197.64, Time=5.03ms
Frame 547: FPS=200.76, Avg FPS=197.64, Time=4.98ms
Frame 548: FPS=200.85, Avg FPS=197.65, Time=4.98ms
Frame 549: FPS=202.37, Avg FPS=197.66, Time=4.94ms
Frame 550: FPS=200.67, Avg FPS=197.66, Time=4.98ms
Frame 551: FPS=201.49, Avg FPS=197.67, Time=4.96ms
Frame 552: FPS=201.79, Avg FPS=197.68, Time=4.96ms
Frame 553: FPS=201.06, Avg FPS=197.68, Time=4.97ms
Frame 554: FPS=197.54, Avg FPS=197.68, Time=5.06ms
Frame 555: FPS=198.23, Avg FPS=197.68, Time=5.04ms
Frame 556: FPS=201.89, Avg FPS=197.69, Time=4.95ms
Frame 557: FPS=201.47, Avg FPS=197.70, Time=4.96ms
Frame 558: FPS=202.15, Avg FPS=197.70, Time=4.95ms
Frame 559: FPS=200.75, Avg FPS=197.71, Time=4.98ms
Frame 560: FPS=205.77, Avg FPS=197.72, Time=4.86ms
Frame 561: FPS=201.16, Avg FPS=197.73, Time=4.97ms
Frame 562: FPS=196.79, Avg FPS=197.73, Time=5.08ms
Frame 563: FPS=198.63, Avg FPS=197.73, Time=5.03ms
Frame 564: FPS=197.38, Avg FPS=197.73, Time=5.07ms
Frame 565: FPS=199.32, Avg FPS=197.73, Time=5.02ms
Frame 566: FPS=200.97, Avg FPS=197.74, Time=4.98ms
Frame 567: FPS=203.68, Avg FPS=197.75, Time=4.91ms
Frame 568: FPS=200.26, Avg FPS=197.75, Time=4.99ms
Frame 569: FPS=203.15, Avg FPS=197.76, Time=4.92ms
Frame 570: FPS=193.77, Avg FPS=197.75, Time=5.16ms
Frame 571: FPS=191.44, Avg FPS=197.74, Time=5.22ms
Frame 572: FPS=185.56, Avg FPS=197.72, Time=5.39ms
Frame 573: FPS=196.21, Avg FPS=197.72, Time=5.10ms
Frame 574: FPS=189.39, Avg FPS=197.70, Time=5.28ms
Frame 575: FPS=186.45, Avg FPS=197.68, Time=5.36ms
Frame 576: FPS=190.55, Avg FPS=197.67, Time=5.25ms
Frame 577: FPS=190.48, Avg FPS=197.66, Time=5.25ms
Frame 578: FPS=194.60, Avg FPS=197.65, Time=5.14ms
Frame 579: FPS=188.12, Avg FPS=197.63, Time=5.32ms
Frame 580: FPS=185.90, Avg FPS=197.61, Time=5.38ms
Frame 581: FPS=185.51, Avg FPS=197.59, Time=5.39ms
Frame 582: FPS=186.20, Avg FPS=197.57, Time=5.37ms
Frame 583: FPS=186.70, Avg FPS=197.55, Time=5.36ms
Frame 584: FPS=190.75, Avg FPS=197.54, Time=5.24ms
Frame 585: FPS=187.87, Avg FPS=197.52, Time=5.32ms
Frame 586: FPS=191.64, Avg FPS=197.51, Time=5.22ms
Frame 587: FPS=192.02, Avg FPS=197.50, Time=5.21ms
Frame 588: FPS=195.86, Avg FPS=197.50, Time=5.11ms
Frame 589: FPS=187.70, Avg FPS=197.48, Time=5.33ms
Frame 590: FPS=191.60, Avg FPS=197.47, Time=5.22ms
Frame 591: FPS=182.77, Avg FPS=197.44, Time=5.47ms
Frame 592: FPS=187.10, Avg FPS=197.42, Time=5.34ms
Frame 593: FPS=189.26, Avg FPS=197.41, Time=5.28ms
Frame 594: FPS=184.06, Avg FPS=197.38, Time=5.43ms
Frame 595: FPS=182.99, Avg FPS=197.36, Time=5.46ms
Frame 596: FPS=193.79, Avg FPS=197.35, Time=5.16ms
Frame 597: FPS=184.46, Avg FPS=197.33, Time=5.42ms
Frame 598: FPS=182.16, Avg FPS=197.30, Time=5.49ms
Frame 599: FPS=182.46, Avg FPS=197.28, Time=5.48ms
Frame 600: FPS=182.96, Avg FPS=197.25, Time=5.47ms
Frame 601: FPS=179.42, Avg FPS=197.22, Time=5.57ms
Frame 602: FPS=193.79, Avg FPS=197.21, Time=5.16ms
Frame 603: FPS=191.87, Avg FPS=197.20, Time=5.21ms
Frame 604: FPS=191.09, Avg FPS=197.19, Time=5.23ms
Frame 605: FPS=186.68, Avg FPS=197.17, Time=5.36ms
Frame 606: FPS=190.41, Avg FPS=197.16, Time=5.25ms
Frame 607: FPS=182.63, Avg FPS=197.14, Time=5.48ms
Frame 608: FPS=181.18, Avg FPS=197.11, Time=5.52ms
Frame 609: FPS=185.58, Avg FPS=197.09, Time=5.39ms
Frame 610: FPS=183.28, Avg FPS=197.06, Time=5.46ms
Frame 611: FPS=185.20, Avg FPS=197.04, Time=5.40ms
Frame 612: FPS=184.66, Avg FPS=197.02, Time=5.42ms
Frame 613: FPS=187.07, Avg FPS=197.00, Time=5.35ms
Frame 614: FPS=187.13, Avg FPS=196.99, Time=5.34ms
Frame 615: FPS=191.37, Avg FPS=196.98, Time=5.23ms
Frame 616: FPS=193.18, Avg FPS=196.97, Time=5.18ms
Frame 617: FPS=188.03, Avg FPS=196.96, Time=5.32ms
Frame 618: FPS=187.38, Avg FPS=196.94, Time=5.34ms
Frame 619: FPS=193.75, Avg FPS=196.93, Time=5.16ms
Frame 620: FPS=193.00, Avg FPS=196.93, Time=5.18ms
Frame 621: FPS=187.83, Avg FPS=196.91, Time=5.32ms
Frame 622: FPS=185.96, Avg FPS=196.89, Time=5.38ms
Frame 623: FPS=187.38, Avg FPS=196.88, Time=5.34ms
Frame 624: FPS=193.24, Avg FPS=196.87, Time=5.17ms
Frame 625: FPS=191.93, Avg FPS=196.86, Time=5.21ms
Frame 626: FPS=186.48, Avg FPS=196.85, Time=5.36ms
Frame 627: FPS=189.50, Avg FPS=196.83, Time=5.28ms
Frame 628: FPS=189.79, Avg FPS=196.82, Time=5.27ms
Frame 629: FPS=192.56, Avg FPS=196.82, Time=5.19ms
Frame 630: FPS=190.61, Avg FPS=196.81, Time=5.25ms
Frame 631: FPS=186.15, Avg FPS=196.79, Time=5.37ms
Frame 632: FPS=194.06, Avg FPS=196.78, Time=5.15ms
Frame 633: FPS=197.85, Avg FPS=196.78, Time=5.05ms
Frame 634: FPS=197.64, Avg FPS=196.79, Time=5.06ms
Frame 635: FPS=200.33, Avg FPS=196.79, Time=4.99ms
Frame 636: FPS=200.91, Avg FPS=196.80, Time=4.98ms
Frame 637: FPS=200.15, Avg FPS=196.80, Time=5.00ms
Frame 638: FPS=201.75, Avg FPS=196.81, Time=4.96ms
Frame 639: FPS=204.41, Avg FPS=196.82, Time=4.89ms
Frame 640: FPS=201.31, Avg FPS=196.83, Time=4.97ms
Frame 641: FPS=199.28, Avg FPS=196.83, Time=5.02ms
Frame 642: FPS=194.39, Avg FPS=196.83, Time=5.14ms
Frame 643: FPS=203.75, Avg FPS=196.84, Time=4.91ms
Frame 644: FPS=199.86, Avg FPS=196.84, Time=5.00ms
Frame 645: FPS=201.25, Avg FPS=196.85, Time=4.97ms
Frame 646: FPS=202.43, Avg FPS=196.86, Time=4.94ms
Frame 647: FPS=202.35, Avg FPS=196.87, Time=4.94ms
Frame 648: FPS=202.40, Avg FPS=196.88, Time=4.94ms
Frame 649: FPS=198.43, Avg FPS=196.88, Time=5.04ms
Frame 650: FPS=199.42, Avg FPS=196.88, Time=5.01ms
Frame 651: FPS=199.17, Avg FPS=196.89, Time=5.02ms
Frame 652: FPS=197.68, Avg FPS=196.89, Time=5.06ms
Frame 653: FPS=201.66, Avg FPS=196.89, Time=4.96ms
Frame 654: FPS=199.06, Avg FPS=196.90, Time=5.02ms
Frame 655: FPS=207.83, Avg FPS=196.91, Time=4.81ms
Frame 656: FPS=200.69, Avg FPS=196.92, Time=4.98ms
Frame 657: FPS=200.31, Avg FPS=196.92, Time=4.99ms
Frame 658: FPS=205.04, Avg FPS=196.94, Time=4.88ms
Frame 659: FPS=206.82, Avg FPS=196.95, Time=4.84ms
Frame 660: FPS=212.52, Avg FPS=196.97, Time=4.71ms
Frame 661: FPS=207.57, Avg FPS=196.99, Time=4.82ms
Frame 662: FPS=203.71, Avg FPS=197.00, Time=4.91ms
Frame 663: FPS=204.14, Avg FPS=197.01, Time=4.90ms
Frame 664: FPS=203.41, Avg FPS=197.02, Time=4.92ms
Frame 665: FPS=207.72, Avg FPS=197.03, Time=4.81ms
Frame 666: FPS=207.81, Avg FPS=197.05, Time=4.81ms
Frame 667: FPS=206.83, Avg FPS=197.06, Time=4.83ms
Frame 668: FPS=204.63, Avg FPS=197.07, Time=4.89ms
Frame 669: FPS=209.73, Avg FPS=197.09, Time=4.77ms
Frame 670: FPS=209.27, Avg FPS=197.11, Time=4.78ms
Frame 671: FPS=212.69, Avg FPS=197.13, Time=4.70ms
Frame 672: FPS=211.29, Avg FPS=197.15, Time=4.73ms
Frame 673: FPS=212.26, Avg FPS=197.17, Time=4.71ms
Frame 674: FPS=212.26, Avg FPS=197.19, Time=4.71ms
Frame 675: FPS=211.77, Avg FPS=197.21, Time=4.72ms
Frame 676: FPS=213.69, Avg FPS=197.23, Time=4.68ms
Frame 677: FPS=212.71, Avg FPS=197.25, Time=4.70ms
Frame 678: FPS=213.31, Avg FPS=197.28, Time=4.69ms
Frame 679: FPS=214.83, Avg FPS=197.30, Time=4.65ms
Frame 680: FPS=209.39, Avg FPS=197.32, Time=4.78ms
Frame 681: FPS=209.24, Avg FPS=197.33, Time=4.78ms
Frame 682: FPS=210.38, Avg FPS=197.35, Time=4.75ms
Frame 683: FPS=209.81, Avg FPS=197.37, Time=4.77ms
Frame 684: FPS=209.10, Avg FPS=197.38, Time=4.78ms
Frame 685: FPS=210.65, Avg FPS=197.40, Time=4.75ms
Frame 686: FPS=211.44, Avg FPS=197.42, Time=4.73ms
Frame 687: FPS=208.74, Avg FPS=197.44, Time=4.79ms
Frame 688: FPS=208.88, Avg FPS=197.45, Time=4.79ms
Frame 689: FPS=210.86, Avg FPS=197.47, Time=4.74ms
Frame 690: FPS=208.93, Avg FPS=197.49, Time=4.79ms
Frame 691: FPS=209.44, Avg FPS=197.50, Time=4.77ms
Frame 692: FPS=210.61, Avg FPS=197.52, Time=4.75ms
Frame 693: FPS=207.40, Avg FPS=197.53, Time=4.82ms
Frame 694: FPS=208.88, Avg FPS=197.55, Time=4.79ms
Frame 695: FPS=209.58, Avg FPS=197.57, Time=4.77ms
Frame 696: FPS=209.55, Avg FPS=197.58, Time=4.77ms
Frame 697: FPS=208.95, Avg FPS=197.60, Time=4.79ms
Frame 698: FPS=212.32, Avg FPS=197.62, Time=4.71ms
Frame 699: FPS=208.17, Avg FPS=197.63, Time=4.80ms
Frame 700: FPS=211.00, Avg FPS=197.65, Time=4.74ms
Frame 701: FPS=210.62, Avg FPS=197.67, Time=4.75ms
Frame 702: FPS=211.97, Avg FPS=197.69, Time=4.72ms
Frame 703: FPS=210.92, Avg FPS=197.70, Time=4.74ms
Frame 704: FPS=207.99, Avg FPS=197.72, Time=4.81ms
Frame 705: FPS=202.85, Avg FPS=197.72, Time=4.93ms
Frame 706: FPS=207.82, Avg FPS=197.74, Time=4.81ms
Frame 707: FPS=206.70, Avg FPS=197.75, Time=4.84ms
Frame 708: FPS=207.61, Avg FPS=197.76, Time=4.82ms
Frame 709: FPS=208.55, Avg FPS=197.78, Time=4.80ms
Frame 710: FPS=204.36, Avg FPS=197.79, Time=4.89ms
Frame 711: FPS=206.89, Avg FPS=197.80, Time=4.83ms
Frame 712: FPS=207.13, Avg FPS=197.81, Time=4.83ms
Frame 713: FPS=204.60, Avg FPS=197.82, Time=4.89ms
Frame 714: FPS=210.20, Avg FPS=197.84, Time=4.76ms
Frame 715: FPS=206.13, Avg FPS=197.85, Time=4.85ms
Frame 716: FPS=207.20, Avg FPS=197.86, Time=4.83ms
Frame 717: FPS=204.50, Avg FPS=197.87, Time=4.89ms
Frame 718: FPS=200.61, Avg FPS=197.87, Time=4.98ms
Frame 719: FPS=197.37, Avg FPS=197.87, Time=5.07ms
Frame 720: FPS=203.83, Avg FPS=197.88, Time=4.91ms
Frame 721: FPS=203.42, Avg FPS=197.89, Time=4.92ms
Frame 722: FPS=201.01, Avg FPS=197.89, Time=4.97ms
Frame 723: FPS=201.61, Avg FPS=197.90, Time=4.96ms
Frame 724: FPS=202.57, Avg FPS=197.90, Time=4.94ms
Frame 725: FPS=205.55, Avg FPS=197.91, Time=4.86ms
Frame 726: FPS=205.46, Avg FPS=197.92, Time=4.87ms
Frame 727: FPS=205.86, Avg FPS=197.93, Time=4.86ms
Frame 728: FPS=206.09, Avg FPS=197.94, Time=4.85ms
Frame 729: FPS=205.18, Avg FPS=197.95, Time=4.87ms
Frame 730: FPS=204.57, Avg FPS=197.96, Time=4.89ms
Frame 731: FPS=204.08, Avg FPS=197.97, Time=4.90ms
Frame 732: FPS=205.96, Avg FPS=197.98, Time=4.86ms
Frame 733: FPS=207.47, Avg FPS=197.99, Time=4.82ms
Frame 734: FPS=206.14, Avg FPS=198.00, Time=4.85ms
Frame 735: FPS=205.04, Avg FPS=198.01, Time=4.88ms
Frame 736: FPS=204.76, Avg FPS=198.02, Time=4.88ms
Frame 737: FPS=204.60, Avg FPS=198.03, Time=4.89ms
Frame 738: FPS=205.40, Avg FPS=198.04, Time=4.87ms
Frame 739: FPS=204.66, Avg FPS=198.05, Time=4.89ms
Frame 740: FPS=204.72, Avg FPS=198.06, Time=4.88ms
Frame 741: FPS=204.64, Avg FPS=198.07, Time=4.89ms
Frame 742: FPS=179.37, Avg FPS=198.04, Time=5.58ms
Frame 743: FPS=202.15, Avg FPS=198.04, Time=4.95ms
Frame 744: FPS=203.54, Avg FPS=198.05, Time=4.91ms
Frame 745: FPS=203.91, Avg FPS=198.06, Time=4.90ms
Frame 746: FPS=199.06, Avg FPS=198.06, Time=5.02ms
Frame 747: FPS=200.92, Avg FPS=198.06, Time=4.98ms
Frame 748: FPS=199.19, Avg FPS=198.07, Time=5.02ms
Frame 749: FPS=198.86, Avg FPS=198.07, Time=5.03ms
Frame 750: FPS=198.74, Avg FPS=198.07, Time=5.03ms
Frame 751: FPS=198.38, Avg FPS=198.07, Time=5.04ms
Frame 752: FPS=196.65, Avg FPS=198.07, Time=5.09ms
Frame 753: FPS=199.15, Avg FPS=198.07, Time=5.02ms
Frame 754: FPS=204.64, Avg FPS=198.08, Time=4.89ms
Frame 755: FPS=196.75, Avg FPS=198.07, Time=5.08ms
Frame 756: FPS=205.85, Avg FPS=198.08, Time=4.86ms
Frame 757: FPS=201.21, Avg FPS=198.09, Time=4.97ms
Frame 758: FPS=200.65, Avg FPS=198.09, Time=4.98ms
Frame 759: FPS=194.34, Avg FPS=198.09, Time=5.15ms
Frame 760: FPS=201.15, Avg FPS=198.09, Time=4.97ms
Frame 761: FPS=204.64, Avg FPS=198.10, Time=4.89ms
Frame 762: FPS=203.48, Avg FPS=198.11, Time=4.91ms
Frame 763: FPS=203.02, Avg FPS=198.11, Time=4.93ms
Frame 764: FPS=202.98, Avg FPS=198.12, Time=4.93ms
Frame 765: FPS=203.82, Avg FPS=198.13, Time=4.91ms
Frame 766: FPS=201.91, Avg FPS=198.13, Time=4.95ms
Frame 767: FPS=205.19, Avg FPS=198.14, Time=4.87ms
Frame 768: FPS=202.63, Avg FPS=198.15, Time=4.94ms
Frame 769: FPS=204.24, Avg FPS=198.15, Time=4.90ms
Frame 770: FPS=198.59, Avg FPS=198.15, Time=5.04ms
Frame 771: FPS=203.95, Avg FPS=198.16, Time=4.90ms
Frame 772: FPS=202.33, Avg FPS=198.17, Time=4.94ms
Frame 773: FPS=199.00, Avg FPS=198.17, Time=5.03ms
Frame 774: FPS=201.17, Avg FPS=198.17, Time=4.97ms
Frame 775: FPS=201.45, Avg FPS=198.18, Time=4.96ms
Frame 776: FPS=203.17, Avg FPS=198.18, Time=4.92ms
Frame 777: FPS=202.91, Avg FPS=198.19, Time=4.93ms
Frame 778: FPS=201.81, Avg FPS=198.19, Time=4.96ms
Frame 779: FPS=204.56, Avg FPS=198.20, Time=4.89ms
Frame 780: FPS=206.23, Avg FPS=198.21, Time=4.85ms
Frame 781: FPS=201.80, Avg FPS=198.21, Time=4.96ms
Frame 782: FPS=204.10, Avg FPS=198.22, Time=4.90ms
Frame 783: FPS=203.40, Avg FPS=198.23, Time=4.92ms
Frame 784: FPS=204.49, Avg FPS=198.24, Time=4.89ms
Frame 785: FPS=204.77, Avg FPS=198.24, Time=4.88ms
Frame 786: FPS=204.14, Avg FPS=198.25, Time=4.90ms
Frame 787: FPS=203.17, Avg FPS=198.26, Time=4.92ms
Frame 788: FPS=202.31, Avg FPS=198.26, Time=4.94ms
Frame 789: FPS=204.74, Avg FPS=198.27, Time=4.88ms
Frame 790: FPS=206.18, Avg FPS=198.28, Time=4.85ms
Frame 791: FPS=203.59, Avg FPS=198.29, Time=4.91ms
Frame 792: FPS=204.15, Avg FPS=198.29, Time=4.90ms
Frame 793: FPS=204.04, Avg FPS=198.30, Time=4.90ms
Frame 794: FPS=203.54, Avg FPS=198.31, Time=4.91ms
Frame 795: FPS=204.19, Avg FPS=198.31, Time=4.90ms
Frame 796: FPS=201.78, Avg FPS=198.32, Time=4.96ms
Frame 797: FPS=203.90, Avg FPS=198.33, Time=4.90ms
Frame 798: FPS=205.73, Avg FPS=198.33, Time=4.86ms
Frame 799: FPS=203.57, Avg FPS=198.34, Time=4.91ms
Frame 800: FPS=204.95, Avg FPS=198.35, Time=4.88ms
Frame 801: FPS=202.66, Avg FPS=198.35, Time=4.93ms
Frame 802: FPS=201.92, Avg FPS=198.36, Time=4.95ms
Frame 803: FPS=203.86, Avg FPS=198.37, Time=4.91ms
Frame 804: FPS=204.53, Avg FPS=198.37, Time=4.89ms
Frame 805: FPS=204.57, Avg FPS=198.38, Time=4.89ms
Frame 806: FPS=204.36, Avg FPS=198.39, Time=4.89ms
Frame 807: FPS=201.73, Avg FPS=198.39, Time=4.96ms
Frame 808: FPS=203.26, Avg FPS=198.40, Time=4.92ms
Frame 809: FPS=199.65, Avg FPS=198.40, Time=5.01ms
Frame 810: FPS=204.29, Avg FPS=198.41, Time=4.89ms
Frame 811: FPS=197.35, Avg FPS=198.40, Time=5.07ms
Frame 812: FPS=200.49, Avg FPS=198.41, Time=4.99ms
Frame 813: FPS=202.06, Avg FPS=198.41, Time=4.95ms
